tag_label,tag_id,market_id,market_slug,question,clob_token_ids
finance,120,677022,will-the-10-year-treasury-yield-hit-4pt6-before-2027-181-442,Will the 10-year Treasury yield hit 4.6% before 2027?,"[""33542445485691518793667430671544337077625925296190834068704596915006226436662"", ""108862194638993389560977819445756743551852284590814775610807486714795586143989""]"
finance,120,677024,will-the-10-year-treasury-yield-hit-5pt0-before-2027-735-167,Will the 10-year Treasury yield hit 5.0% before 2027?,"[""22397766228589110871783272985290872433765236471932774952155419500943165057456"", ""64711786665968428193644926367505584839826326600641979004261957536577681115496""]"
finance,120,677026,will-the-10-year-treasury-yield-hit-5pt5-before-2027-997-245,Will the 10-year Treasury yield hit 5.5% before 2027?,"[""108315584853799729838614333748063377472256875592940383916811669252949563879956"", ""74921524632803398583613673988913422705359421231729013939477939186930662435210""]"
finance,120,677028,will-the-10-year-treasury-yield-hit-6pt0-before-2027-269-656,Will the 10-year Treasury yield hit 6.0% before 2027?,"[""33659372827600316727835785655881220724422400527200618608139639039116681963297"", ""45146369041790876198635366580415867517047049508141037239379654179930940776529""]"
finance,120,677138,will-the-10-year-treasury-yield-dip-below-4pt0-before-2027,Will the 10-year Treasury yield dip below 4.0% before 2027?,"[""96973957786774292657725727704161355117097718305078541749573961442408162809498"", ""76013108028102534259283172692270003011972792134162294203152429690688304803384""]"
finance,120,677140,will-the-10-year-treasury-yield-dip-below-3pt0-before-2027-261,Will the 10-year Treasury yield dip below 3.0% before 2027?,"[""56991425040470014589708152891810902187001753015037609709825153921254989277828"", ""38952357974068357896293012176440716894628591320948514343279282400674861252347""]"
finance,120,677142,will-the-10-year-treasury-yield-dip-below-1pt0-before-2027-748,Will the 10-year Treasury yield dip below 1.0% before 2027?,"[""57362872515996779646330392792968364197447194546322339120726729263378672989286"", ""5844398675933130090117388080213768590698276127041585733344000174167054297813""]"
finance,120,677144,will-the-10-year-treasury-yield-dip-below-3pt7-before-2027-737,Will the 10-year Treasury yield dip below 3.7% before 2027?,"[""47444534299909833523895770503794407142886446645714999566458266374804914542946"", ""71464108500672983676536398854219674504864814997435981582754166649109871191554""]"
finance,120,677146,will-the-10-year-treasury-yield-dip-below-3pt9-before-2027-794,Will the 10-year Treasury yield dip below 3.9% before 2027?,"[""98460221163491257582561784482909447764170654893388981688283099290558156631581"", ""106752699603266763784849736065272688687603139761745952185531728847192670959259""]"
finance,120,677139,will-the-10-year-treasury-yield-dip-below-3pt5-before-2027-431,Will the 10-year Treasury yield dip below 3.5% before 2027?,"[""22843583070085866499779544111634722619527116140422802430947064336485548248817"", ""84389491616513714823666614754053572948282834121525668471568267103087673737349""]"
finance,120,677141,will-the-10-year-treasury-yield-dip-below-2pt0-before-2027-312,Will the 10-year Treasury yield dip below 2.0% before 2027?,"[""52157149300174818059363426658218018250717387200396727951520298136135654337625"", ""22546985065477684818810789793847501035824084989865746198974631283749451856194""]"
finance,120,677143,will-the-10-year-treasury-yield-dip-below-3pt6-before-2027-662,Will the 10-year Treasury yield dip below 3.6% before 2027?,"[""43996517466069168106802770900870289160182148869613632422121759080173172653462"", ""65352899435250001909112885455763971360013158662453391169470389250673340297697""]"
finance,120,677145,will-the-10-year-treasury-yield-dip-below-3pt8-before-2027-914,Will the 10-year Treasury yield dip below 3.8% before 2027?,"[""9347111990487733900636918391489984417162545174162283131843493265461066742663"", ""2310208690734501335165541918291506305479166801226183051157995198065529109620""]"
finance,120,677147,fed-emergency-rate-cut-before-2027,Fed emergency rate cut before 2027?,"[""8618184031231342643840589970076443003283607991865226846156174312081261691762"", ""45531766049319965890863214697256406917608277105688348520840698813821845625233""]"
finance,120,677332,us-bank-failure-by-march-31-294,US bank failure by March 31?,"[""55214467056666747655533436499936424574734476284409703831385732503436728082773"", ""101345095261639287686326321165307329563286252573452527237500468714748213587044""]"
finance,120,681147,will-a-new-country-buy-bitcoin-by-december-31-2026-135,"Will a new country buy Bitcoin by December 31, 2026?","[""63325372453891129070046826280666940563292829448499564235274978384421154193189"", ""9759461269321815391777706872331279605684627216894893546089562822585477166162""]"
finance,120,681146,will-a-new-country-buy-bitcoin-by-june-30-2026-493,"Will a new country buy Bitcoin by June 30, 2026?","[""64496724413667630767107555606417758519552149151983432242284671355914482085096"", ""102139218841534213951069354987199452896981962374280321960181007343459700747649""]"
finance,120,687554,sundar-pichai-out-as-google-ceo-before-2027,Sundar Pichai out as Google CEO before 2027?,"[""3187619774103815401989104105090562384823092055891401921060542494677766269804"", ""7947521479815490556018713500318743936553537976363237648691031200579833825025""]"
finance,120,687556,dan-clancy-out-as-twitch-ceo-before-2027,Dan Clancy out as Twitch CEO before 2027?,"[""61910707904281996505161127224246612383514863738836979998312851822585274706349"", ""16196962290405878888666658864308609484308422667663114818829644282004091839476""]"
finance,120,687558,brian-armstrong-out-as-coinbase-ceo-before-2027,Brian Armstrong out as Coinbase CEO before 2027?,"[""83222070317388442532274647342051196715216053104933549999785501358606627621161"", ""43117600804810035470296813919449329039645615634425191119353709740770088758457""]"
finance,120,687555,tim-cook-out-as-apple-ceo-before-2027,Tim Cook out as Apple CEO before 2027?,"[""61206972151251876144604293020080604222328714471900617903057651992345445705297"", ""93668226216131104283354032163235291342189362223075298572611739609833832082351""]"
finance,120,687557,andy-jassy-out-as-amazon-ceo-before-2027,Andy Jassy out as Amazon CEO before 2027?,"[""88916808664046224326757445357286864629666742099689024587137248520524930555005"", ""33765827603189435874489860244475902050655017860447392263494215869340987516142""]"
finance,120,687559,sam-altman-out-as-openai-ceo-before-2027,Sam Altman out as OpenAI CEO before 2027?,"[""57067719256616857137938990326093903170053906691638706259598156599840250775346"", ""47319279464284208645195372227401992250674667232069486692683716069530804439128""]"
finance,120,691336,ai-industry-downturn-by-march-31-2026-547,"AI Industry Downturn by March 31, 2026?","[""61299930917982336025435641130574656076572546351772293236236392565933346041027"", ""38927661652943064549664936427644459699282266355247572235091950658470434819781""]"
finance,120,691340,ai-industry-downturn-by-december-31-2026-857,"AI Industry Downturn by December 31, 2026?","[""95143949049440805515065120245245136072200903084986833252741074455111459269340"", ""17769188746995805889009627485623784462879024540194570282917960402976991944943""]"
finance,120,692582,will-ubisoft-announce-bankruptcy-by-june-30,Will Ubisoft announce bankruptcy by June 30?,"[""70184297273848469653601219545854789471849893559297653834650711729538779628758"", ""111029267576787723287722272488571255828457896295778399536742860624513198672843""]"
finance,120,694865,will-openai-announce-bankruptcy-before-2027-819-686-981,Will OpenAI announce bankruptcy before 2027?,"[""50993207276103492926036541519251848994066694701963760886499047602999220312941"", ""75241341086638671648686655916672750281465025046657942146042545591820588442465""]"
finance,120,694867,will-xerox-announce-bankruptcy-before-2027-511-298-531,Will Xerox announce bankruptcy before 2027?,"[""69554794700266382723648209986027528659477189447273788919916457729659704535331"", ""31532834327877088948120637941200863200308192089219964683473904720216322250198""]"
finance,120,694874,will-soundhound-ai-announce-bankruptcy-before-2027-744-881-571,Will SoundHound AI announce bankruptcy before 2027?,"[""46053807850712425736395024445241197194003840581767390212517924284025324254844"", ""51181352134962474980481582568911981199703600686284942809481020095710261902230""]"
finance,120,694866,will-jetblue-airways-announce-bankruptcy-before-2027-219-161-939,Will JetBlue Airways announce bankruptcy before 2027?,"[""72607148195160466598516524157144733695269364242514220466646930695561330191681"", ""57913849398322778814644844526786815460682585243357185190180329971248599805816""]"
finance,120,694868,will-lucid-announce-bankruptcy-before-2027-732-585-695,Will Lucid announce bankruptcy before 2027?,"[""21059968772786252201923476780245429636720708679210252944523885179602502593266"", ""5270576456544526486239799524703420814027292921057740392716987991725889174673""]"
finance,120,694875,will-anthropic-announce-bankruptcy-before-2027-kuqe-632,Will Anthropic announce bankruptcy before 2027?-kuQe,"[""57325241996309696995469366635116828264724084820870487744714892158852109477200"", ""77718691647344871710893931401515601057957332837908789357328417396399381749865""]"
finance,120,694871,will-rivian-announce-bankruptcy-before-2027-396-969-235,Will Rivian announce bankruptcy before 2027?,"[""97510157327052869739194584818378069160877763424329920056839565486045361274938"", ""104233162587184313622276023031291148823778769434055204530473418848764510988712""]"
finance,120,694876,will-lovable-announce-bankruptcy-before-2027-725-658,Will Lovable announce bankruptcy before 2027?,"[""21432827338791406982303011232614715090123561545737282783301666573424249987948"", ""88413850173759293611476512232432108451832652893324397952363137965664523235004""]"
finance,120,693967,will-perplexity-ai-announce-bankruptcy-before-2027-513-763-545,Will Perplexity AI announce bankruptcy before 2027?,"[""25109290020476252374226115938539797850897082035675282342876007205594283863100"", ""54893485025290490548321553682402916614338971646577400880407436321627348120561""]"
finance,120,693940,will-microstrategy-announce-bankruptcy-before-2027-666,Will MicroStrategy announce bankruptcy before 2027?,"[""19806056738295752725940787016027380831534067440024658262904357424465119487594"", ""45965043996675097265724406578395390164157981699959063516249623291067592448308""]"
finance,120,693944,will-c3ai-announce-bankruptcy-before-2027-272-269-675-414-351-737,Will C3.ai announce bankruptcy before 2027?,"[""105135510417508099692218334850857224851157429290140971674956253918213984569151"", ""75456607043732794219059106581238849324790125612206555490847983483098014836433""]"
